,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5 LINK ID,ITS LINK ID,도로등급,도로명,권역,연장(km),차선수,전체-평일,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0~1시,1~2시,2~3시,3~4시,4~5시,5~6시,6~7시,7~8시,8~9시,9~10시,10~11시,11~12시,12~13시,13~14시,14~15시,15~16시,16~17시,17~18시,18~19시,19~20시,20~21시,21~22시,22~23시,23~24시
1016880,"1200010601,1200010601,1200010601,1200010601,1200010601,1200010601,1200010601",특별광역시도,봉천로,서울특별시 관악구,0.4770,9,36,38,38,37,35,36,35,31,27,30,31,31,31,30,30,30,29,29,30,31,31,32,33,35
1016881,"1200008200,1200008200,1200008200",특별광역시도,양녕로,서울특별시 관악구,0.4610,4,22,22,22,23,23,21,21,19,18,17,16,17,16,16,15,14,13,12,12,14,15,17,16,20
1016882,"1200008100,1200008100,1200008100",특별광역시도,양녕로,서울특별시 관악구,0.4610,4,25,25,24,25,28,25,22,17,17,18,20,20,21,20,20,20,17,15,17,21,22,23,25,27
1016886,1200006901,특별광역시도,봉천로,서울특별시 관악구,0.0260,6,37,37,35,36,40,42,38,35,35,35,35,35,35,35,34,34,34,33,33,34,35,36,35,35
1016887,"1200052201,1200052201,1200052201,1200052201,1200052201,1200052201,1200052201,1200052201,1200052501",특별광역시도,봉천로,서울특별시 관악구,0.6000,6,35,35,35,37,42,38,33,22,22,23,27,30,32,30,29,27,22,17,19,26,35,36,35,38
1016888,"1200052601,1200052301,1200052301,1200052301,1200052301,1200052301,1200052301,1200052301,1200052301",특별광역시도,봉천로,서울특별시 관악구,0.6000,6,47,50,51,50,50,49,50,48,46,45,44,44,43,43,43,43,43,44,43,41,41,42,43,45
1016890,0,특별광역시도,도림천로,서울특별시 구로구,0.0620,1,12,14,23,14,8,11,14,11,9,10,11,9,12,11,9,11,9,10,9,9,12,11,13,11
1016891,1160011101,특별광역시도,도림천로,서울특별시 구로구,0.2500,3,40,39,40,40,31,36,28,21,17,18,16,19,22,20,20,20,17,15,17,27,29,30,31,36
1016908,1160029500,특별광역시도,남부순환로,서울특별시 구로구,0.0320,1,7,6,9,9,8,7,9,8,10,9,7,6,6,6,6,6,7,8,7,6,6,5,5,6
1016911,1200011401,특별광역시도,봉천로,서울특별시 동작구,0.0850,3,39,41,42,42,40,41,41,40,36,38,37,37,38,37,37,36,35,32,32,34,37,39,40,42
1016912,1200011401,특별광역시도,봉천로,서울특별시 동작구,0.0480,2,32,35,36,35,31,36,29,29,27,27,27,27,27,27,26,26,25,24,25,25,28,32,32,33
1016913,1200011301,특별광역시도,봉천로,서울특별시 관악구,0.1070,2,36,37,36,36,35,36,35,37,34,34,35,35,35,35,34,34,35,35,35,34,34,34,35,35
1016914,1200011401,특별광역시도,봉천로,서울특별시 관악구,0.0540,2,24,24,24,22,21,24,23,29,29,28,27,27,27,28,28,27,28,27,27,26,25,25,25,24
1016915,1200011301,특별광역시도,봉천로,서울특별시 관악구,0.0550,4,46,46,46,46,45,46,45,45,43,43,42,42,42,42,42,41,41,39,37,42,42,42,43,44
1016917,1210021703,특별광역시도,동작대로,서울특별시 동작구,0.0320,2,39,39,38,39,39,39,38,37,35,36,36,36,36,36,36,35,33,30,30,34,35,36,36,38
1016918,1210022802,특별광역시도,사평대로,서울특별시 동작구,0.0130,3,44,45,45,44,43,43,41,38,38,39,38,38,39,39,38,38,37,35,35,37,41,40,41,43
1016923,"1210022704,1210022704,1210022704,1210022704,1210022704",특별광역시도,사평대로,서울특별시 서초구,0.6140,7,36,37,37,39,32,38,23,21,19,21,21,23,25,23,22,23,23,24,26,32,37,30,31,34
1016924,"1210022604,1210022604,1210022604,1210022604,1210022604",특별광역시도,사평대로,서울특별시 서초구,0.6140,7,35,37,38,38,51,38,43,34,33,41,42,42,42,40,39,39,31,24,30,33,36,31,30,32
1016925,1190021900,특별광역시도,동작대로,서울특별시 동작구,0.3560,3,49,52,53,53,43,52,33,28,18,21,23,25,29,30,27,25,21,20,20,27,31,32,35,42
1016926,1210054900,특별광역시도,사평대로,서울특별시 동작구,0.9720,2,60,60,61,60,56,59,48,36,29,30,31,38,41,39,39,37,35,33,34,41,50,51,53,56
1016930,2130037200,특별광역시도,가마산로,서울특별시 금천구,0.0380,6,21,24,24,23,23,22,26,25,20,20,25,25,25,25,25,26,24,27,27,26,26,24,23,24
1016931,2130037300,특별광역시도,가마산로,서울특별시 금천구,0.0380,6,38,37,36,36,34,38,35,38,33,39,35,33,34,35,34,33,32,32,33,37,39,37,37,37
1016932,"1170032400,1170032400",연결로,서부간선도로,서울특별시 금천구,0.0480,1,37,36,37,36,31,36,30,29,32,33,31,31,33,32,32,30,25,19,24,33,35,35,35,36
1016941,1170003301,특별광역시도,범안로,서울특별시 금천구,0.1590,1,40,38,37,38,37,39,36,35,35,34,33,31,34,31,30,26,15,13,13,20,35,38,38,39
1016942,1170003103,특별광역시도,범안로,서울특별시 금천구,0.0180,5,52,53,54,52,49,53,47,40,40,37,36,32,37,32,30,27,18,15,14,22,39,44,47,49
1016943,1170003203,특별광역시도,범안로,서울특별시 금천구,0.0180,5,56,56,57,57,55,56,53,50,47,50,49,51,52,51,51,50,49,44,43,50,52,53,54,55
1016946,1200041500,특별광역시도,신사로,서울특별시 관악구,0.0400,1,20,18,18,18,17,19,17,17,15,15,17,17,17,17,16,16,16,16,16,16,15,16,17,17
1016947,1200011202,특별광역시도,신사로,서울특별시 관악구,0.0890,2,36,37,38,37,34,38,29,24,21,21,23,26,27,25,24,25,25,25,26,28,30,30,31,33
1016952,"1200008801,1200008801,1200008802",특별광역시도,남부순환로191길,서울특별시 관악구,0.1690,2,23,22,23,21,19,20,21,22,21,20,21,20,20,20,20,20,21,20,19,19,19,19,20,20
1016953,"1200008702,1200008701,1200008701",특별광역시도,남부순환로191길,서울특별시 관악구,0.1690,2,21,22,23,23,22,22,21,19,18,18,18,17,16,16,18,18,18,17,16,16,17,17,18,19
1016955,"1200001606,1200001606,1200001606,1200001606",특별광역시도,남부순환로,서울특별시 동작구,0.2620,2,39,41,42,42,40,42,36,37,37,36,35,34,34,34,34,33,34,31,30,31,34,33,33,36
1016960,1160276400,특별광역시도,남부순환로,서울특별시 구로구,0.0640,4,37,36,37,37,35,37,30,20,18,18,21,28,32,29,28,31,30,30,32,34,34,34,34,35
1016961,1160276300,특별광역시도,남부순환로,서울특별시 구로구,0.0640,4,40,39,39,41,37,39,30,18,10,10,17,27,32,31,30,31,29,28,32,36,36,36,36,37
1016962,"1210022705,1210022705,1210023701,1210023701,1210023701,1210023701",특별광역시도,사평대로,서울특별시 서초구,0.2930,8,51,52,53,54,48,53,43,38,36,35,36,37,39,37,35,35,32,29,30,37,43,42,44,47
1016963,"1210023601,1210023601,1210023601,1210023601,1210022603,1210022603",특별광역시도,사평대로,서울특별시 서초구,0.2930,8,36,43,46,45,37,45,29,25,27,28,27,26,24,20,20,18,17,20,22,23,26,21,23,30
1016968,"1200001506,1200001506,1200001506,1200001506,1200001506",특별광역시도,남부순환로,서울특별시 관악구,0.2590,2,27,29,30,30,30,31,28,20,16,22,24,24,25,24,23,24,18,16,14,21,23,21,21,22
1016969,"1190002502,1190002502",특별광역시도,현충로,서울특별시 동작구,0.2250,5,42,43,46,45,34,44,26,20,16,18,18,20,23,26,26,24,21,18,19,23,28,29,35,38
1016970,1210023301,특별광역시도,신반포로,서울특별시 동작구,0.0530,6,35,35,35,34,33,34,32,30,31,30,29,30,31,31,30,30,30,28,28,30,31,32,32,33
1016971,1210023202,특별광역시도,신반포로,서울특별시 동작구,0.0530,6,13,12,11,13,12,13,14,14,15,14,16,17,16,15,15,14,14,13,14,16,17,16,16,15
1016972,1190023300,특별광역시도,동작대로,서울특별시 동작구,0.0390,1,44,45,47,46,45,45,43,34,34,38,38,38,37,36,34,33,27,24,23,28,33,34,35,38
1016973,1190022000,특별광역시도,동작대로,서울특별시 동작구,0.0170,2,35,35,34,34,34,34,33,33,31,32,32,32,32,32,31,31,30,27,27,29,30,31,32,33
1016974,"1210021705,1210021705",특별광역시도,동작대로,서울특별시 서초구,0.1700,4,50,50,50,50,46,49,38,31,27,32,35,37,38,36,37,37,34,27,29,39,40,40,41,45
1016976,"1190002601,1190002601,1190002602",특별광역시도,현충로,서울특별시 동작구,0.3990,3,69,71,71,70,67,69,65,62,60,62,61,61,61,61,59,57,40,28,22,33,54,59,61,64
1016980,1170001804,특별광역시도,호암로,서울특별시 금천구,0.1820,4,42,42,42,42,41,41,41,38,37,39,40,40,40,40,40,39,36,27,24,29,38,39,40,41
1016981,1170001704,특별광역시도,호암로,서울특별시 금천구,0.1820,4,58,57,58,56,59,58,56,51,54,54,53,54,54,54,54,54,54,55,55,54,53,54,55,56
1016983,1210055800,특별광역시도,신반포로,서울특별시 서초구,0.0840,1,34,36,36,34,30,35,30,21,24,25,23,24,25,25,24,25,26,27,26,25,24,24,25,31
1016984,1210022902,특별광역시도,사평대로,서울특별시 서초구,0.0410,3,19,19,20,18,20,16,24,26,27,26,25,25,24,25,26,26,25,24,23,25,26,24,24,23
1017000,1160012405,특별광역시도,구로동로,서울특별시 구로구,0.0380,3,29,30,28,29,29,28,29,29,29,31,30,30,31,31,31,32,31,31,31,32,32,32,32,30
1017001,"1160012304,1160012303",특별광역시도,구로동로,서울특별시 구로구,0.4140,4,29,30,31,30,31,27,28,25,21,23,24,23,25,25,24,24,24,24,26,28,29,25,25,28
1017002,"1160010801,1160010801,1160010801,1160010802,1160012401,1160012401,1160012401",특별광역시도,구로동로,서울특별시 구로구,0.3920,4,30,29,30,30,27,27,32,31,31,30,29,28,31,30,31,30,31,32,32,32,32,27,27,29
1017003,1160276200,특별광역시도,남부순환로,서울특별시 구로구,0.0670,1,28,28,28,29,21,26,19,12,7,8,12,16,19,16,15,16,13,10,9,18,21,22,24,25
1017004,0,특별광역시도,도림천로,서울특별시 구로구,0.0630,1,20,16,19,22,17,18,20,16,12,11,12,12,15,17,15,14,14,14,13,16,15,14,16,14
1017005,1160011101,특별광역시도,도림천로,서울특별시 구로구,0.0440,3,20,16,19,18,17,15,21,25,25,24,21,21,20,20,20,20,20,21,20,20,17,16,15,18
1017006,0,특별광역시도,봉천로,서울특별시 관악구,0.1760,1,38,39,38,41,38,40,36,33,31,32,33,32,32,31,30,30,31,31,31,32,33,33,34,36
1017007,"1200010501,1200010502,1200006901",특별광역시도,봉천로,서울특별시 관악구,0.1940,6,44,45,45,45,43,48,40,36,37,36,37,37,37,36,36,36,35,35,35,37,39,40,40,42
1017008,"1200007001,1200010602,1200010601",특별광역시도,봉천로,서울특별시 관악구,0.1940,6,49,51,51,51,47,47,46,41,40,42,43,43,43,42,42,42,41,41,41,41,42,43,43,45
1017009,1200008802,특별광역시도,봉천로,서울특별시 관악구,0.0370,1,41,39,40,47,46,47,44,40,33,35,36,34,33,30,32,33,32,32,30,31,34,36,35,37
1017018,1190022000,특별광역시도,동작대로,서울특별시 서초구,0.0590,2,29,30,52,33,28,27,27,27,25,28,29,29,29,29,28,27,25,24,25,27,27,26,27,28
1017019,1210023202,특별광역시도,동작대로,서울특별시 서초구,0.0500,1,17,17,20,17,16,15,24,21,21,21,23,22,22,20,21,20,19,20,21,22,22,19,19,19
1017033,"1170002601,1170002601",특별광역시도,호암로,서울특별시 금천구,0.0430,4,40,41,43,42,37,39,35,31,30,32,34,36,36,35,34,33,30,30,28,29,32,34,35,37
1017034,1170011900,특별광역시도,금하로,서울특별시 금천구,0.3150,1,35,34,35,35,35,35,35,35,35,35,35,34,35,35,35,35,35,35,35,35,34,34,34,34
1017035,"1170002103,1170002103,1170002103,1170002109,1170002109,1170002109,1170002110,1170002110,1170002105,1170002106,1170002106",특별광역시도,금하로,서울특별시 금천구,1.0100,4,34,34,35,34,31,33,30,31,32,33,32,32,31,31,31,30,29,30,30,31,33,32,32,34
1017037,1170030300,연결로,서부간선도로,서울특별시 금천구,0.0930,1,37,38,39,36,36,38,36,38,39,38,37,37,37,37,37,36,36,31,29,32,35,36,36,37
1017058,"1190015400,1190014400,1200044600",특별광역시도,양녕로,서울특별시 동작구,0.3890,2,60,61,62,61,56,59,54,53,53,52,53,52,53,53,52,52,52,51,51,53,53,54,55,56
1017060,"1200044600,1200012303,1200012303,1200012302,1200012302,1200012301",특별광역시도,양녕로,서울특별시 관악구,0.5190,4,27,28,29,29,26,28,23,19,16,16,18,19,19,19,18,16,13,16,17,21,23,23,24,25
1017061,1190022000,특별광역시도,동작대로,서울특별시 동작구,0.3210,2,53,54,55,54,51,53,48,46,45,46,46,46,46,46,45,45,44,44,44,45,46,47,48,50
1017062,1190023300,특별광역시도,동작대로,서울특별시 동작구,0.3180,1,55,57,58,58,54,56,52,44,42,47,46,46,45,44,42,40,31,26,24,31,41,43,44,48
1017063,1190022000,특별광역시도,동작대로,서울특별시 동작구,0.0260,1,33,34,33,34,32,32,34,32,32,33,33,33,33,32,32,31,30,29,28,30,31,31,32,33
1017064,1210055000,특별광역시도,동작대로,서울특별시 동작구,0.0310,2,45,46,46,46,44,46,43,42,40,41,41,41,41,41,41,40,39,38,38,39,40,41,42,43
1017065,1210023301,특별광역시도,신반포로,서울특별시 동작구,0.0600,2,51,50,50,49,46,50,44,42,43,40,39,42,43,40,41,42,44,42,42,43,43,44,44,48
1017066,1210022902,특별광역시도,사평대로,서울특별시 동작구,0.0210,3,28,29,29,29,28,25,30,29,30,30,30,29,29,30,30,29,27,25,25,27,30,29,29,29
1017067,1210066500,특별광역시도,신반포로,서울특별시 서초구,0.0250,2,38,38,37,38,36,38,35,34,35,33,34,34,34,34,34,34,35,34,34,34,34,34,34,36
1017068,1210021703,특별광역시도,신반포로,서울특별시 서초구,0.0740,2,42,43,43,43,40,44,40,34,33,32,33,34,35,32,32,33,33,30,32,34,35,36,36,39
1017079,1170032400,연결로,서부간선도로,서울특별시 금천구,0.2100,1,48,49,49,47,31,43,27,27,37,36,32,30,36,34,32,30,21,11,15,33,41,42,43,45
1017080,0,특별광역시도,서부간선도로,서울특별시 금천구,0.0670,1,17,15,16,15,9,21,10,13,15,15,14,13,14,14,12,12,8,4,5,12,12,12,13,14
1017081,"1170032500,1170032500",연결로,서부간선도로,서울특별시 금천구,0.0430,2,30,31,31,31,25,29,26,24,16,16,24,26,25,25,26,26,24,22,20,22,24,25,26,27
1017082,0,특별광역시도,서부간선도로,서울특별시 금천구,0.0610,1,11,-,-,-,9,23,6,12,11,17,26,12,14,24,21,18,14,8,12,9,7,18,8,7
1017089,"1210021703,1210021703",특별광역시도,동작대로,서울특별시 서초구,0.0810,2,19,21,20,20,19,19,21,21,20,19,19,19,20,18,18,19,18,16,15,16,16,18,18,18
1017090,"1210021602,1210021602",특별광역시도,동작대로,서울특별시 동작구,0.0710,4,40,42,42,42,39,42,37,39,40,38,38,38,38,37,36,37,35,33,35,35,35,37,37,39
1017099,1160024900,특별광역시도,남부순환로,서울특별시 금천구,0.1010,1,46,45,46,47,44,45,44,43,41,42,43,43,43,43,43,43,43,30,21,36,39,39,40,43
1017100,"1200001305,1200001304,1200001303,1200001302,1200001301,1200001301",특별광역시도,신림로,서울특별시 관악구,0.7750,2,34,35,35,36,31,35,32,27,28,29,26,26,26,26,26,24,21,22,23,27,29,29,30,31
1017106,1170020300,특별광역시도,안양천로,서울특별시 금천구,0.1870,2,41,41,44,41,39,42,33,18,5,7,18,27,30,28,27,26,25,33,32,28,33,33,36,38
1017107,"1180041801,1180041802,1180041802,1180041802",특별광역시도,도림천로,서울특별시 영등포구,0.2250,4,26,27,27,26,25,27,26,20,12,17,19,20,21,19,19,18,18,19,19,21,21,21,23,25
1017108,0,특별광역시도,도림천로,서울특별시 영등포구,0.0640,1,13,13,12,13,15,18,13,10,12,10,13,13,13,13,13,12,13,13,12,14,16,16,15,12
1017109,"1180130000,1180130000",특별광역시도,도림천로,서울특별시 영등포구,0.3480,3,25,26,26,26,17,25,16,12,15,11,11,12,12,11,10,9,8,7,7,11,13,14,13,23
1017110,1160007701,특별광역시도,도림천로,서울특별시 구로구,0.2240,4,31,32,33,32,18,29,20,18,10,10,16,18,19,19,18,17,16,12,11,15,16,16,16,29
1017111,0,특별광역시도,도림천로,서울특별시 구로구,0.0540,1,9,12,11,12,10,10,10,10,7,9,10,10,10,11,11,10,10,11,11,10,10,10,9,9
1017112,1160276000,특별광역시도,도림천로,서울특별시 구로구,0.0670,4,52,52,53,54,53,54,54,52,51,50,49,49,50,50,50,50,50,50,49,49,49,50,50,51
1017117,0,특별광역시도,안양천로,서울특별시 금천구,0.0240,1,-,-,-,-,1,1,-,-,-,6,8,8,4,10,7,11,6,8,-,1,2,11,-,9
1017118,"2130020800,2130020800,2130020800",특별광역시도,안양천로,서울특별시 금천구,0.0400,2,23,19,20,22,24,24,24,20,13,16,22,26,25,26,26,25,26,17,16,24,25,24,24,25
1017120,0,특별광역시도,안양천로,서울특별시 금천구,0.0270,1,-,-,-,-,-,10,-,-,-,-,-,10,8,-,15,-,2,12,7,8,9,50,-,13
1017121,"1170020300,1170020300,1170020300",특별광역시도,안양천로,서울특별시 금천구,0.0510,2,32,31,34,32,22,34,23,15,6,8,16,21,20,20,19,19,19,22,23,21,23,21,24,23
1017122,1170020600,특별광역시도,안양천로,서울특별시 금천구,0.1910,2,49,50,50,50,44,49,42,40,38,33,32,32,37,32,32,30,25,26,29,35,40,41,44,46
1017123,"1210010903,1210010903,1210010902,1210010902,1210010902",특별광역시도,남부순환로,서울특별시 서초구,0.3640,3,29,31,32,32,30,31,28,20,14,18,18,17,19,14,12,12,9,7,6,11,19,21,21,27
1017124,"1170020600,1170020600",특별광역시도,안양천로,서울특별시 금천구,0.0490,2,37,36,36,36,35,36,34,33,31,30,30,31,32,30,30,30,29,28,29,31,33,33,34,36
1017128,1160018600,특별광역시도,시흥대로161길,서울특별시 구로구,0.0920,1,24,27,26,43,24,24,25,22,23,25,24,26,26,23,27,24,24,25,24,25,22,24,24,27
1017131,1170032900,연결로,서부간선도로,서울특별시 금천구,0.0620,2,27,25,25,24,21,25,21,20,22,23,22,20,21,23,21,19,14,10,8,14,21,23,24,25
1017132,1170032900,연결로,서부간선도로,서울특별시 금천구,0.0220,2,15,17,19,19,10,17,4,4,3,4,4,4,4,4,4,5,7,12,13,10,9,10,10,11
1017135,1110000105,일반국도,증산로,서울특별시 은평구,0.0910,5,57,59,60,60,52,58,40,14,14,21,40,48,49,48,48,46,41,42,49,50,49,50,51,54
1017136,1110000201,일반국도,증산로,서울특별시 은평구,0.0910,5,61,63,65,66,60,64,55,53,51,50,49,50,50,50,46,44,35,23,18,17,28,35,39,52
1017137,"1110000202,1110000202",일반국도,증산로,서울특별시 은평구,0.2180,6,36,39,44,45,36,38,28,26,25,24,21,23,22,25,22,21,17,12,10,10,13,14,16,27
1017138,"1110000702,1110000702,1110000702,1110000701,1110000701,1110000500,1110000500,1110000500,1110000500,1110000500",일반국도,증산로,서울특별시 은평구,0.9760,6,41,40,39,40,37,39,34,32,28,31,30,31,31,30,30,29,28,31,33,34,35,36,37,36
1017139,"1110016702,1110016702",특별광역시도,수색로,서울특별시 은평구,0.0830,1,30,30,31,30,31,30,30,24,24,28,29,29,29,29,29,28,29,28,28,28,28,28,28,29
1017140,1110002901,특별광역시도,수색로,서울특별시 은평구,0.0580,6,50,52,51,53,49,52,40,37,28,38,41,43,44,43,43,42,40,39,41,43,44,45,48,51
1017141,1110003001,특별광역시도,수색로,서울특별시 은평구,0.0580,6,35,37,38,39,42,35,40,35,35,31,30,29,30,29,28,27,26,23,24,28,32,35,36,37
1017146,"1130005003,1130005003,1130005002",일반국도,농수산시장로,서울특별시 마포구,0.4290,6,49,47,48,47,46,47,43,35,37,40,42,43,45,44,43,42,39,33,35,41,45,47,45,46
1017147,"1130005102,1130005103,1130005103",일반국도,농수산시장로,서울특별시 마포구,0.4290,6,36,35,37,38,35,36,33,30,25,28,29,29,30,29,29,27,25,23,22,25,29,32,32,34
1017148,1120005205,특별광역시도,성산로,서울특별시 서대문구,0.0490,7,19,19,21,21,30,21,25,29,25,25,26,25,24,23,23,23,23,21,20,22,23,23,23,25
1017149,1120005101,특별광역시도,성산로,서울특별시 서대문구,0.0490,7,22,23,24,25,27,23,19,13,15,14,12,18,22,21,22,22,23,23,24,24,25,25,29,29
1017150,1120005101,특별광역시도,성산로,서울특별시 서대문구,0.3120,3,24,26,27,28,30,25,20,14,16,15,12,19,23,22,24,24,25,25,26,26,28,27,33,33
1017151,1120006101,특별광역시도,모래내로,서울특별시 서대문구,0.1080,2,26,29,30,29,25,28,17,16,15,12,13,13,12,11,10,9,10,11,9,11,13,15,17,21
1017152,"1120006203,1120006203",특별광역시도,모래내로,서울특별시 서대문구,0.0590,4,42,43,45,44,41,41,42,34,32,35,37,37,37,36,36,35,34,33,32,33,35,35,37,39
1017153,"1120006102,1120006102",특별광역시도,모래내로,서울특별시 서대문구,0.0590,4,45,47,47,46,43,45,37,22,14,24,31,34,34,30,29,25,23,25,23,27,32,35,38,42
1017154,"1120005800,1120005800,1120005800,1120053801,1120053802,1120053200",특별광역시도,수색로,서울특별시 서대문구,1.1240,7,41,41,41,42,37,41,36,36,35,35,35,35,36,35,34,33,32,32,30,34,39,41,43,45
1017155,"1120064800,1120064800,1120008503,1120008503,1120008503,1120008503",특별광역시도,수색로,서울특별시 서대문구,0.4360,6,43,43,43,44,40,45,38,38,37,37,38,39,39,39,38,36,34,30,29,31,35,37,39,41
1017156,1120020702,특별광역시도,수색로,서울특별시 서대문구,0.0210,6,42,43,43,44,43,44,39,29,31,31,34,38,39,38,38,38,38,35,35,35,36,37,38,39
