이산화탄소(도로구간),,,,,,,,,,
- 기준년도 : 2023년,,,,,,,,,,
- 기간 : 평일,,,,,,,,,,
"- 지표 : 전체, 승용차, 버스, 트럭",,,,,,,,,,
- 권역범위 : 시도 시군구 / 읍면동,,,,,,,,,,
"- 도로등급 : 고속도로, 도시고속도로, 일반국도, 특별광역시도, 국가지원지방도, 지방도, 시군도, 연결로",,,,,,,,,,
5.5 LINK ID,ITS LINK ID,도로등급,도로명,권역,연장(km),차선수,전체,승용차,버스,트럭
8139000,1170044501,특별광역시도,안양천로,서울특별시 금천구,0.4950,4,3060499.396,2267304.295,83297.907,709897.194
8141300,1130004404,도시고속도로,강변북로,서울특별시 마포구,0.2490,4,4101853.484,3026855.203,248482.253,826516.028
8141500,1130059800,연결로,강변북로,서울특별시 마포구,0.1760,1,52071.026,29510.267,4754.711,17806.048
8141700,0,연결로,강변북로,서울특별시 마포구,0.2820,1,1890950.029,1380525.325,131042.164,379382.540
8188410,"1210033602,1210033602",특별광역시도,양재대로12길,서울특별시 서초구,0.0760,8,344300.856,213135.940,43518.531,87646.385
8189300,1210121200,특별광역시도,양재대로12길,서울특별시 서초구,0.4320,1,1407387.408,1087902.244,54506.757,264978.409
8189400,1210002400,연결로,경부고속도로,서울특별시 서초구,0.2960,1,1115339.098,823788.405,70409.645,221141.049
8189700,1210160900,일반국도,양재대로,서울특별시 서초구,0.1570,5,1969596.005,1518961.142,124442.375,326192.488
8190000,"1210002501,1210002501,1210002501",일반국도,양재대로,서울특별시 서초구,0.1060,5,1749126.494,1234953.392,274938.658,239234.444
8190100,1210001400,연결로,경부고속도로,서울특별시 서초구,0.3420,2,3739871.949,3014074.277,183988.846,541808.827
8190300,1210030803,일반국도,양재대로,서울특별시 서초구,0.1800,3,1019183.694,499286.268,374034.436,145862.989
8191200,1210006902,특별광역시도,헌릉로,서울특별시 서초구,0.0430,2,76438.857,35759.638,21983.622,18695.598
8191300,1210007602,특별광역시도,강남대로,서울특별시 서초구,0.0440,4,94793.419,48529.574,28338.430,17925.415
8191400,"1210007702,1210007702,1210007702,1210007703",특별광역시도,강남대로,서울특별시 서초구,0.2790,3,1047605.829,549937.926,328488.390,169179.514
8191500,"1210007603,1210007602,1210007602,1210007602",특별광역시도,강남대로,서울특별시 서초구,0.2800,4,2983194.125,1433889.280,1265952.598,283352.246
8192500,"1210001002,1210001002,1210001002,1210001200",일반국도,양재대로,서울특별시 서초구,0.1990,4,3604433.893,2499077.529,380012.816,725343.549
8192600,"1210001100,1210000902,1210000902,1210000902",일반국도,양재대로,서울특별시 서초구,0.2640,4,3925705.585,2644863.034,548813.388,732029.164
8216710,"1040047701,1040047301",특별광역시도,워커힐로,서울특별시 광진구,0.4960,2,552824.116,435752.253,27598.851,89473.012
8216810,"1100086400,1100086400,1100086400",특별광역시도,누원2길,서울특별시 노원구,0.4230,4,1159518.185,735982.446,98674.692,324861.047
8231410,"1220002700,1220002700,1220002700,1220002700,1220002700,1220002700,1220002700",일반국도,영동대로,서울특별시 강남구,0.5100,4,3987057.318,2823436.022,504584.435,659036.862
8235910,1030013102,특별광역시도,살곶이길,서울특별시 성동구,0.0460,1,131148.107,93931.438,8543.275,28673.394
8236610,"1030013102,1030013102",특별광역시도,살곶이길,서울특별시 성동구,0.0800,2,237661.340,176770.655,18561.086,42329.600
8236710,1030013201,특별광역시도,살곶이길,서울특별시 성동구,0.0050,1,10822.381,7843.672,844.114,2134.596
8236810,"1030013201,1030013201,1030013202,1030013202,1030013202,1030013202",특별광역시도,살곶이길,서울특별시 성동구,0.4580,5,1020710.522,836903.190,61166.752,122640.580
8240400,1050058300,특별광역시도,황물로15길,서울특별시 동대문구,0.0140,1,36211.115,22463.818,4607.954,9139.343
8240500,"1050058700,1050058700",특별광역시도,황물로,서울특별시 동대문구,0.1760,4,506546.954,346830.868,55190.662,104525.425
8240600,1050023400,특별광역시도,황물로,서울특별시 동대문구,0.0160,1,37858.740,21583.835,4221.503,12053.402
8240700,0,특별광역시도,황물로,서울특별시 동대문구,0.0150,1,42937.077,29117.245,1736.700,12083.132
8240800,"1020020002,1020020002",특별광역시도,효창원로,서울특별시 용산구,0.0180,1,57333.413,38469.825,8401.617,10461.970
8240900,"1020020002,1020020002",특별광역시도,효창원로,서울특별시 용산구,0.6170,1,1150689.554,709306.847,148535.963,292846.745
8241000,"1020019901,1020019901,1020019901",특별광역시도,효창원로,서울특별시 용산구,0.0200,1,46657.627,32100.982,5950.426,8606.219
8241100,"1020019901,1020019901,1020016702,1020016702,1020016702,1020016702,1020016701,1020016701",특별광역시도,효창원로,서울특별시 용산구,0.9090,2,2010196.534,1324606.434,333312.133,352277.966
8241700,"1070017202,1070017202,1070017202",특별광역시도,한천로76길,서울특별시 성북구,0.3950,2,601190.335,413500.870,66043.963,121645.502
8241800,1070017101,특별광역시도,한천로76길,서울특별시 성북구,0.0240,1,46585.469,26571.628,3485.052,16528.790
8241900,"1000008601,1000008601",특별광역시도,삼봉로,서울특별시 종로구,0.0140,1,46028.340,37053.869,1738.071,7236.402
8242000,"1000008601,1000008601,1000008601,1000007501,1000007502,1000007502",특별광역시도,삼봉로,서울특별시 종로구,0.4020,2,1426832.094,1111480.492,76755.808,238595.793
8242100,"1000008502,1000029100,1000029100",특별광역시도,삼봉로,서울특별시 종로구,0.0300,1,75338.412,59127.240,3504.908,12706.264
8250700,"1200035900,1200035900",특별광역시도,관천로,서울특별시 관악구,0.1710,2,187964.036,154783.636,10119.366,23061.034
8250800,"1200038100,1200037800,1200037800,1200037800,1200037800",특별광역시도,관천로,서울특별시 관악구,0.1370,2,250593.607,192669.463,12899.570,45024.574
8252000,"1000029100,1000029100,1000029100",특별광역시도,삼봉로,서울특별시 종로구,0.0980,4,285443.142,229097.704,17889.167,38456.271
8271600,"1000048701,1000049201",일반국도,사직로,서울특별시 종로구,0.2510,2,885376.056,505680.924,192090.311,187604.821
8275810,"1070003500,1070003500,1070003500,1070003500",특별광역시도,지봉로,서울특별시 성북구,0.1760,4,403433.353,287865.058,29148.934,86419.360
8289600,"1100167200,1100167000,2070408300,2070375900,2070376500,2070376500,2070376500",도시고속도로,동부간선도로,서울특별시 노원구,3.6070,2,17982069.637,12086117.838,509165.450,5386786.349
8289700,1100006822,도시고속도로,동부간선도로,서울특별시 노원구,0.1980,2,1060560.994,706668.694,40062.481,313829.818
8306100,1220004600,특별광역시도,잠원로,서울특별시 강남구,0.1930,1,282580.064,157266.813,59646.696,65666.556
8317100,"1010054200,1020022901",특별광역시도,한강대로,서울특별시 중구,0.2200,6,2328254.513,1329700.122,699937.424,298616.968
8323400,1210006302,특별광역시도,강남대로,서울특별시 강남구,0.0690,4,1199611.988,888185.228,111716.805,199709.954
8323500,"1210006302,1220095000",연결로,올림픽대로,서울특별시 강남구,0.0950,2,1227143.591,905534.644,125021.869,196587.079
8334900,"2070390300,1090041400,1090040001,1090012904,1090012904,1090012903,1090012903,1090012902,1090012902,1090012901,1090012901,1090012901",특별광역시도,마들로,서울특별시 도봉구,1.9640,4,4368738.146,2962987.849,305500.808,1100249.489
8334910,"1090013001,1090013001,1090013001,1090013002,1090013002,1090013003,1090013003,1090013004,1090013004,1090040101,1090041500,2070390400",특별광역시도,마들로,서울특별시 도봉구,1.9640,4,4064404.095,2813224.986,211141.186,1040037.924
8369200,"1210120900,1210121700,1210121700",특별광역시도,양재대로12길,서울특별시 서초구,0.9560,4,2244735.847,1522642.972,121405.752,600687.124
8371100,"1160014701,1160014701",특별광역시도,구로동로,서울특별시 구로구,0.1260,1,292233.072,153221.015,67369.291,71642.765
8569300,1240048600,특별광역시도,고덕로,서울특별시 강동구,0.1240,1,200073.495,127697.040,11000.436,61376.020
8570402,1010002901,특별광역시도,한강대로,서울특별시 중구,0.0230,4,322157.725,170535.306,104625.621,46996.798
8570403,"0,0",특별광역시도,워커힐로,서울특별시 광진구,0.0480,1,95157.219,73813.751,3796.226,17547.242
8570404,1040046801,특별광역시도,워커힐로,서울특별시 광진구,0.0190,1,32206.052,24766.778,1230.235,6209.041
8570405,1040046701,특별광역시도,워커힐로,서울특별시 광진구,0.0220,1,38915.836,30307.915,1727.135,6880.787
8570406,"1040046801,1040046601",특별광역시도,워커힐로,서울특별시 광진구,0.0370,1,82098.149,60596.931,2930.914,18570.304
8570407,"1040046701,1040046301,1040045901",특별광역시도,워커힐로,서울특별시 광진구,0.0360,1,91981.474,67166.066,4549.600,20265.808
8570408,1040046001,특별광역시도,워커힐로,서울특별시 광진구,0.0080,1,18143.568,13225.288,871.646,4046.633
8570409,1040045901,특별광역시도,천호대로,서울특별시 광진구,0.0140,1,34837.251,20408.609,2769.404,11659.239
8570410,"1040012501,1040012502,1040012502,1040012503,1040012503",특별광역시도,워커힐로,서울특별시 광진구,0.6140,2,956706.883,715506.120,85854.932,155345.831
8570411,"1040012403,1040012403,1040012402,1040012402,1040012401",특별광역시도,워커힐로,서울특별시 광진구,0.6140,2,1168518.886,929454.922,66025.146,173038.818
8570412,1040046301,특별광역시도,워커힐로,서울특별시 광진구,0.0510,1,75031.257,58299.553,2855.534,13876.170
8570413,"1040047401,1040047801",특별광역시도,워커힐로,서울특별시 광진구,0.4960,2,638402.419,447883.419,26280.033,164238.967
8570414,"1000013002,1000016801,1070003002",특별광역시도,지봉로,서울특별시 종로구,0.5620,2,1237341.886,717279.869,117438.469,402623.549
8570415,"1070073300,1000016701,1000012902",특별광역시도,지봉로,서울특별시 성북구,0.5730,2,1055762.555,712751.279,61318.136,281693.141
8570416,"1070003600,1070003600,1070003600,1070003600",특별광역시도,지봉로,서울특별시 성북구,0.1760,4,934457.313,598741.204,76330.928,259385.181
8570418,"1100086500,1100086500,1100086500",특별광역시도,누원2길,서울특별시 노원구,0.4230,4,1505667.340,1051795.292,107501.538,346370.510
8570419,"1100006712,1100006712",도시고속도로,동부간선도로,서울특별시 노원구,0.4300,3,4164753.561,3055912.009,123672.739,985168.814
8570420,"1100006722,1100006722,1100006722",도시고속도로,동부간선도로,서울특별시 노원구,0.7950,1,4859471.505,3181177.770,213303.545,1464990.190
8570426,1130092901,연결로,강변북로,서울특별시 마포구,0.1970,2,1632131.479,1227055.912,131945.830,273129.736
8570427,1150438201,연결로,올림픽대로,서울특별시 강서구,0.2780,1,470570.434,350195.976,23776.831,96597.627
8570428,1160014801,특별광역시도,구로중앙로,서울특별시 구로구,0.0580,5,259685.344,141441.283,45231.602,73012.459
8570429,1160014701,특별광역시도,구로중앙로,서울특별시 구로구,0.0580,5,248133.680,161315.631,26569.679,60248.370
8570430,"1160014701,1160014701",특별광역시도,구로중앙로,서울특별시 구로구,0.2380,5,792441.486,493683.083,89660.079,209098.324
8570431,"1160014701,1160014701",특별광역시도,구로중앙로,서울특별시 구로구,0.0540,6,245904.066,151000.124,36800.318,58103.624
8570432,"1160012304,1160012304",특별광역시도,구로동로,서울특별시 구로구,0.1980,1,594263.375,330273.243,126834.911,137155.222
8570434,1170021200,특별광역시도,안양천로,서울특별시 금천구,0.4950,4,3071540.408,2477960.138,72269.155,521311.116
8570437,"1210121600,1210121600,1210121000",특별광역시도,양재대로12길,서울특별시 서초구,0.9560,4,2863315.759,1935799.104,180149.941,747366.716
8570438,1210033702,특별광역시도,양재대로,서울특별시 서초구,0.0790,2,400789.582,276892.390,41936.564,81960.628
8570439,"1210033702,1210033702",특별광역시도,양재대로12길,서울특별시 서초구,0.0760,8,1041482.158,841107.891,41591.721,158782.547
8570441,"1210121500,1210121500",연결로,경부고속도로,서울특별시 서초구,0.7100,1,3564671.534,2604870.284,148347.533,811453.717
8570442,1210001300,연결로,경부고속도로,서울특별시 서초구,0.2710,1,1454908.484,1070563.605,118889.176,265455.702
8570445,1210160900,일반국도,양재대로,서울특별시 서초구,0.0270,4,216031.070,159122.999,10843.180,46064.891
8570446,1210002300,연결로,경부고속도로,서울특별시 서초구,0.2610,1,276193.731,184143.694,15279.230,76770.808
8570450,1210002100,연결로,경부고속도로,서울특별시 서초구,0.3740,1,3734538.409,2763644.861,237799.032,733094.515
8570451,1210001600,연결로,경부고속도로,서울특별시 서초구,0.2410,1,862777.755,483251.151,228941.465,150585.139
8570452,1210030802,일반국도,양재대로,서울특별시 서초구,0.1590,3,1039653.656,511053.056,369744.770,158855.829
8570453,1210178901,일반국도,양재대로,서울특별시 서초구,0.1130,6,623787.985,378408.253,138717.805,106661.927
8570454,1210030901,일반국도,양재대로,서울특별시 서초구,0.1230,5,1740227.016,1080837.037,239381.697,420008.281
8570455,1210002601,일반국도,양재대로,서울특별시 서초구,0.0250,4,100440.390,64426.681,6943.259,29070.449
8570456,"1210006903,1210006903,1210006902,1210006902,1210006902,1210006902",특별광역시도,헌릉로,서울특별시 서초구,0.2990,4,3486869.725,2707722.490,300932.553,478214.682
8570459,1230042200,특별광역시도,탄천동로,서울특별시 송파구,0.1980,2,1488818.855,1034452.994,183962.189,270403.674
8570460,"1230436001,1230436001,1230436001,1230436001,1230435401,1230435401,1230435401,1230435401,1230435401,1230435401,1230435401",특별광역시도,위례중앙로,서울특별시 송파구,0.4750,3,2420301.290,1666296.203,311880.559,442124.529
8570657,2130020900,특별광역시도,안양천로,서울특별시 금천구,0.2240,2,1046953.379,659174.813,50676.137,337102.429
8571551,"1150110400,1150110200,1150110200",특별광역시도,-,서울특별시 강서구,0.2170,4,1057167.640,720515.521,141236.287,195415.833
8571552,"1150110300,1150110300,1150110600,1150110600,1150110600,1150110600",특별광역시도,-,서울특별시 강서구,0.4840,2,1128645.309,662256.110,210446.069,255943.130
8571577,"1180010501,1180010501,1180010501,1180010501,1180010501,1180010501,1180010501,1180010502,1180010502,1180010502",특별광역시도,도림로,서울특별시 영등포구,0.5010,7,2638896.801,1567914.004,356421.172,714561.625
8571578,"1180010401,1180010401,1180010401,1180010402,1180010402,1180010402,1180010402,1180010402,1180010402,1180010402",특별광역시도,도림로,서울특별시 영등포구,0.5010,7,2032920.457,1205827.473,272573.749,554519.235
8571580,"1120006308,1120006307,1120006307,1120006307,1120006306",특별광역시도,성산로,서울특별시 서대문구,0.3570,2,1059688.395,576911.930,255265.543,227510.922
8571678,"1030001901,1030001901",도시고속도로,동부간선도로,서울특별시 성동구,0.6970,4,8382307.244,6526872.362,173481.134,1681953.748
8571679,"1030029600,1030029600",연결로,동부간선도로,서울특별시 성동구,0.9960,1,9949927.822,7404790.242,650032.740,1895104.840
8571806,"1050009801,1050009802,1050009802,1050009802,1050009802,1050009802,1050009803",특별광역시도,사가정로,서울특별시 동대문구,0.6690,5,3321186.563,2202037.557,547980.676,571168.330
8571807,"1050009703,1050009702,1050009702,1050009702,1050009702,1050009702,1050009701",특별광역시도,사가정로,서울특별시 동대문구,0.6690,5,3753095.974,2519338.442,523928.770,709828.761
8571847,"1170005400,1170005400,1170005400,1170005400",특별광역시도,가산디지털2로,서울특별시 금천구,0.4170,4,1275362.442,775938.555,132327.934,367095.953
8571848,"1170005302,1170005302,1170005302,1170005302",특별광역시도,가산디지털2로,서울특별시 금천구,0.4170,4,894853.006,562668.313,66755.362,265429.330
8571885,"1160004901,1160019100,1160019100,1160019100,2130035200,2130033400,2130033400,2130033400,2130033400,2130033400,2130033400",시군도,오리로,서울특별시 구로구,0.7910,4,2735666.430,1883669.680,227799.141,624197.610
8571902,1220002100,연결로,동부간선도로,서울특별시 강남구,0.7500,1,7204588.035,5303182.264,278317.002,1623088.769
8571903,"1220319500,1220319500,1220319500,1220319500",특별광역시도,양재대로,서울특별시 강남구,0.5110,2,1034318.180,656367.085,115753.868,262197.227
8571904,"1030017800,1030017800",연결로,내부순환로,서울특별시 성동구,0.6990,1,4550757.169,3503073.724,141828.211,905855.235
8571905,"1030002801,1030002801,1030002801",도시고속도로,내부순환로,서울특별시 성동구,2.4250,3,13254111.145,9803860.364,461694.590,2988556.190
8571906,"1040000803,1040000803",도시고속도로,강변북로,서울특별시 광진구,0.5560,3,5018771.846,3687130.520,194133.391,1137507.934
8571907,"1040023900,1040023900",연결로,강변북로,서울특별시 광진구,0.4980,1,3412101.369,2659235.481,101440.694,651425.194
8571941,"1040002301,1040002301,1040047201,1040046001,1040045601,1040045401,1040045201,1040045201,1040045201,1040045201,1040045201",일반국도,천호대로,서울특별시 광진구,1.3200,10,11657639.036,8302517.431,1228917.121,2126204.484
8571942,"1040045101,1040045101,1040045101,1040045101,1040045101,1040045301,1040045501,1040046101,1040047101,1040002401,1040002401",일반국도,천호대로,서울특별시 광진구,1.3200,10,9842116.654,7008714.117,1028586.634,1804815.903
8571943,"1220319600,1220319600",특별광역시도,양재대로,서울특별시 강남구,0.5090,3,1564454.291,905369.127,218917.731,440167.433
8571949,"1020026801,1020026801",특별광역시도,강변북로,서울특별시 서초구,0.8950,1,6250943.230,4922577.150,180025.613,1148340.466
8571972,"1160040500,1160040500,1160040500,1160040500,1160040500,1160041500,1160041500,1160041500,1160041500,1160041500,1160042700,1160042700,1160042700",특별광역시도,남부순환로,서울특별시 구로구,0.8300,2,4631480.211,2739048.095,618486.494,1273945.622
8571973,"1210005102,1210005102",연결로,경부고속도로,서울특별시 서초구,0.3210,3,4640202.163,2851399.825,675771.779,1113030.560
8572048,"1130059800,1130059800",연결로,강변북로,서울특별시 마포구,0.2370,1,518527.008,365781.377,24847.134,127898.497
8572145,"1210121000,1210033702",특별광역시도,양재대로12길,서울특별시 서초구,0.1550,4,1693338.862,1325593.019,98192.889,269552.954
8572146,"1210033602,1210120900",특별광역시도,양재대로12길,서울특별시 서초구,0.1550,4,452222.741,285793.529,41695.701,124733.511
8572172,"1000013001,1000013001,1000013001,1000013001,1000013001,1000013001,1000013002",특별광역시도,지봉로,서울특별시 종로구,0.7910,4,3612344.933,2150033.086,415306.708,1047005.139
8572173,"1000012902,1000012901,1000012901,1000012901,1000012901,1000012901,1000012901",특별광역시도,지봉로,서울특별시 종로구,0.7910,4,3462350.904,2603200.618,322594.579,536555.707
8583400,2270558101,특별광역시도,조정대로,서울특별시 강동구,0.8490,2,2283622.249,1727820.396,109923.179,445878.675
8583500,"0,1240231401",일반국도,조정대로,서울특별시 강동구,0.1930,4,1185868.577,749389.167,157649.569,278829.839
8599900,1170016500,일반국도,-,서울특별시 금천구,0.2250,1,1162189.978,920140.493,39839.391,202210.093
8621100,1180073800,특별광역시도,노들로,서울특별시 영등포구,0.0280,1,33410.608,21981.630,1601.106,9827.872
8621200,1180073800,특별광역시도,노들로,서울특별시 영등포구,0.2580,1,702310.764,527443.172,24380.941,150486.650
8621700,"1210020500,1210020500,1210020600",특별광역시도,동광로,서울특별시 서초구,0.8380,2,1430474.217,1070551.121,55019.595,304903.501
8621710,"1210020700,1210020400,1210020400",특별광역시도,동광로,서울특별시 서초구,0.8380,2,1997095.755,1545312.448,85209.268,366574.040
8622000,1230009401,특별광역시도,동남로,서울특별시 송파구,0.0680,6,307036.371,203284.954,48642.978,55108.438
8622010,1230009300,특별광역시도,동남로,서울특별시 송파구,0.0680,6,238817.467,139326.022,57128.155,42363.291
8622110,1120033100,연결로,내부순환로,서울특별시 서대문구,0.4790,1,4350473.111,3517237.523,140991.428,692244.159
8622200,1120001700,연결로,-,서울특별시 서대문구,0.0180,1,12712.680,10204.773,388.208,2119.700
8622400,1120001700,도시고속도로,내부순환로,서울특별시 서대문구,0.2670,3,2936120.142,2205484.290,96385.205,634250.648
8622500,1120030900,연결로,내부순환로,서울특별시 서대문구,0.1910,1,979547.580,664346.962,171001.238,144199.381
8622600,1120001800,연결로,-,서울특별시 서대문구,0.0180,1,16288.767,12269.454,517.601,3501.712
8622700,1120030900,연결로,내부순환로,서울특별시 서대문구,0.5210,1,5304954.425,3655954.752,794221.521,854778.153
8622800,1120001800,도시고속도로,내부순환로,서울특별시 서대문구,0.2080,3,2188895.640,1684664.617,66647.948,437583.076
8622900,1120001800,도시고속도로,내부순환로,서울특별시 서대문구,2.0790,3,27541407.586,20814616.766,994963.351,5731827.470
8623000,1040018900,연결로,강변북로,서울특별시 광진구,0.3090,1,2284892.842,1381708.642,484764.628,418419.570
8623100,1040000501,도시고속도로,강변북로,서울특별시 광진구,0.0060,1,28357.646,15656.152,3109.464,9592.029
8623200,1040018900,연결로,강변북로,서울특별시 광진구,0.1660,1,1103066.856,696342.197,244894.054,161830.605
8623300,1040000501,도시고속도로,강변북로,서울특별시 광진구,0.3130,4,3977527.138,3090753.206,137646.321,749127.611
8623400,1040000501,도시고속도로,강변북로,서울특별시 광진구,0.2280,4,2951518.857,2286112.518,100016.494,565389.844
8623500,1070047400,연결로,내부순환로,서울특별시 성북구,0.2710,1,1119829.618,884999.989,33263.686,201565.945
8623600,1070000500,연결로,내부순환로,서울특별시 성북구,0.0080,1,2204.675,1382.497,147.389,674.789
8623700,1070047400,연결로,내부순환로,서울특별시 성북구,0.4170,1,2913936.076,2295180.779,98010.022,520745.275
8623800,1070000500,도시고속도로,내부순환로,서울특별시 성북구,0.2760,3,2822864.914,2180194.193,56085.500,586585.223
8624000,1230001100,특별광역시도,탄천동로,서울특별시 송파구,0.0380,1,210120.229,130954.775,7728.873,71436.580
8624100,1230001100,특별광역시도,탄천동로,서울특별시 송파구,0.0470,1,244260.736,198340.401,7289.458,38630.877
8624300,"1230435301,1230435301,1230435301,1230435701,1230435701,1230221800",특별광역시도,위례중앙로,서울특별시 송파구,0.5900,3,3068169.233,2066975.983,493849.834,507343.415
8624600,"1180003005,1180134501",일반국도,서부간선도로,서울특별시 영등포구,0.0900,2,1029236.246,724358.952,28909.021,275968.274
8624900,1180002902,일반국도,서부간선도로,서울특별시 영등포구,0.4340,2,4117715.126,2938074.512,133943.393,1045697.220
8625100,1130057700,연결로,강변북로,서울특별시 마포구,0.3210,1,1302932.634,965437.043,74012.545,263483.045
8630400,"1190000101,1190000101,1190000101",도시고속도로,올림픽대로,서울특별시 동작구,2.3290,2,23096846.686,16372074.720,1107586.311,5617185.656
8635500,0,고속도로,경부고속도로,서울특별시 서초구,0.0720,1,996364.799,564195.461,316394.593,115774.746
8635600,1210000800,고속도로,경부고속도로,서울특별시 서초구,0.2490,5,4571588.197,2580070.848,1081992.499,909524.850
8636510,1070000500,도시고속도로,내부순환로,서울특별시 성북구,0.7450,3,8214703.381,6293959.742,179024.940,1741718.700
8638600,"1230010800,1230010800,1230010800,1230010800,1230010800,1230010800,1230012201,1230012201,1230012201,1230012202,1230012202",특별광역시도,동남로,서울특별시 송파구,0.7100,6,2581431.823,1589308.711,498729.430,493393.681
8638610,"1230012102,1230012102,1230012101,1230012101,1230012101,1230010700,1230010700,1230010700,1230010700,1230010700,1230010700",특별광역시도,동남로,서울특별시 송파구,0.7100,6,2948237.438,1791969.393,633614.972,522653.074
8639800,1120033100,연결로,내부순환로,서울특별시 서대문구,0.2500,1,794305.437,610212.050,26758.024,157335.363
8639900,1120001700,도시고속도로,내부순환로,서울특별시 서대문구,1.5160,3,17256964.656,12998026.722,542477.902,3716460.032
8641800,1210001901,고속도로,경부고속도로,서울특별시 서초구,0.2670,5,4787418.817,2693286.683,1137572.113,956560.020
8891093,1160040400,특별광역시도,구일로,서울특별시 구로구,0.0510,4,313340.898,219689.005,30097.517,63554.377
8891094,1160040300,특별광역시도,구일로,서울특별시 구로구,0.0510,4,88346.008,58649.404,12705.088,16991.516
8891095,"1160037700,1160037700",특별광역시도,구일로,서울특별시 구로구,0.1150,4,208662.762,160843.642,19586.573,28232.548
8891096,"1160037800,1160037800",특별광역시도,구일로,서울특별시 구로구,0.1150,4,496813.640,352557.831,38116.624,106139.183
8891101,1150066200,특별광역시도,하늘길,서울특별시 강서구,0.1050,5,299673.598,203483.352,23516.906,72673.339
8891102,1150066500,특별광역시도,하늘길,서울특별시 강서구,0.1050,5,374557.634,255016.689,34175.227,85365.718
8891107,"1160075800,1160075800,1160074800,2420268700,2420268700,1160276000,2420169800,2420169800",시군도,길주로,서울특별시 구로구,1.5810,6,7477550.188,5668994.558,328212.248,1480343.381
8891151,1160003304,특별광역시도,남부순환로,서울특별시 금천구,0.0960,3,429921.201,304481.695,45631.598,79807.909
8891153,1170008001,특별광역시도,디지털로,서울특별시 금천구,0.0380,6,260220.836,179082.156,30510.804,50627.877
8891154,"1210022601,1210022601",특별광역시도,사평대로,서울특별시 서초구,0.2440,3,788441.243,549153.567,104164.446,135123.229
8891155,"1200044700,1190014500,1190015500",특별광역시도,양녕로,서울특별시 관악구,0.3850,2,589803.369,375193.684,63720.912,150888.774
8891158,1180117700,일반국도,노들로,서울특별시 영등포구,0.2280,2,794873.483,542841.804,107797.968,144233.711
8891161,"1000019503,1000019502,1000019502,1000019502,1000019502,1000019502,1000019501,1000019501,1000017902,1000017901",특별광역시도,자하문로,서울특별시 종로구,0.7110,4,3310655.017,2398023.481,274489.771,638141.765
8891162,"1160003000,1180058600,1180058600,1180000200,1180000400,1180000400",일반국도,경인로,서울특별시 구로구,0.6810,4,8093183.798,4993925.440,1434027.730,1665230.629
8892051,"1210025201,1210025201,1210025201,1210025201,1210025201,1210022409,1210022409,1210022409,1210022409,1210022409,1210022409,1210022409,1210022410,1210022410,1210022407,1210022407,1210022407,1210022407,1210022407,1210022408,1210022408,1210022403,1210022403,1210022402,1210022402,1210022402",특별광역시도,서초중앙로,서울특별시 서초구,1.2640,6,5956890.700,4205665.769,575426.568,1175798.364
8892052,"1210022502,1210022502,1210022502,1210022503,1210022503,1210022507,1210022507,1210022508,1210022508,1210022508,1210022508,1210022508,1210022509,1210022509,1210022510,1210022510,1210022510,1210022510,1210022510,1210022510,1210022510,1210025301,1210025301,1210025301,1210025301,1210025301",특별광역시도,서초중앙로,서울특별시 서초구,1.2640,6,9392122.525,7121262.881,1008267.686,1262591.958
8892054,"1210021804,1210021804,1210021804,1210021804,1210021804,1210021804,1210021804,1210021805,1210021805,1210021805,1210021805,1210021802,1210021802,1210021802,1210021802,1210021802,1210021802",특별광역시도,반포대로,서울특별시 서초구,1.1870,8,12335524.814,9620513.892,920961.431,1794049.492
8892055,"1210021902,1210021902,1210021902,1210021902,1210021902,1210021902,1210021904,1210021904,1210021904,1210021904,1210021905,1210021905,1210021905,1210021905,1210021905,1210021905,1210021905",특별광역시도,반포대로,서울특별시 서초구,1.1870,8,13851095.828,10811564.497,1152732.663,1886798.669
8892058,"1220341400,1220341400,1220341400,1210031700,2040052000,2040052200,2040052600,2040052600,2040052600,2040052600,2040052600",고속도로,용인서울고속도로,서울특별시 서초구,5.0090,2,21530173.460,14015286.443,1032785.491,6482101.526
8892059,"1050010001,1050010001,1050010001,1050010002,1050010003,1050010004,1050010004",특별광역시도,한천로,서울특별시 동대문구,0.6810,6,2481749.220,1661902.653,306900.287,512946.280
8892060,"1030006800,1030006800,1030006800,1030006800",특별광역시도,아차산로,서울특별시 성동구,0.6460,6,2750552.247,1902397.989,173309.314,674844.943
8892061,"1220035004,1220035004,1220035004,1220035003,1220035003,1220035002,1220035001,1220035001,1220035001,1220035001",특별광역시도,압구정로,서울특별시 강남구,0.9180,6,5802241.631,3971663.937,899340.683,931237.010
8892062,"1220035101,1220035101,1220035101,1220035101,1220035102,1220035103,1220035103,1220035104,1220035104,1220035104",특별광역시도,압구정로,서울특별시 강남구,0.9180,6,6192253.502,4360861.896,980823.161,850568.445
8892063,"1230017105,1230017105,1230017105,1230066800,1230017101,1230017101",특별광역시도,백제고분로,서울특별시 송파구,0.9450,4,3708532.015,2510495.975,465454.934,732581.106
8892064,"1210025904,1210025903,1210025902,1210025902,1210025902,1210025902",특별광역시도,사평대로,서울특별시 서초구,0.6490,9,9827807.630,6721968.569,1377795.753,1728043.309
8892065,"1210025802,1210025802,1210025802,1210025802,1210025803,1210025804",특별광역시도,사평대로,서울특별시 서초구,0.6490,9,7838858.953,5516299.071,764791.221,1557768.661
